ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability
4.034063411,303.7026267264731,33219.07455,4.425559304367553,333.7757766108135,494.3209070841117,13.415230462777174,72.01264198602534,5.024742306559979,1
10.033933455332264,213.6474186310885,25433.232095308107,5.202937534233646,319.0100743,362.2621568252554,13.994461152064275,68.02076987811898,2.9015354674454747,0
6.475885398609551,177.29494944025316,16532.82882248396,10.096587966022383,305.2489447455404,466.6494199714444,6.776145723392403,65.14649030131608,4.306112971,0
6.869638941459091,251.2934475373417,21728.821295296457,8.803174745405899,279.7768565455964,539.4668769,12.994140000006157,56.40970791971599,4.726702454,1
6.978664262373817,183.24279619429385,23114.446075687887,6.500825401623311,323.1557768835911,470.0787053155338,16.08284747893407,65.99571677480579,4.766943236072579,0
5.694475546,193.43213025278828,18742.92522,6.556668444833776,327.0023706311516,448.7541507795935,13.623308,56.32649662,4.107467119295052,0
7.992026977293408,174.55800631401678,34585.08961,6.587302301425708,333.7757766108135,543.9491408663416,12.199449089655332,71.27123080111348,4.647095594485686,1
7.735705021751655,137.31816582716152,16723.97724364579,7.675826174302703,282.53989232753565,595.3292634501314,18.75613937188353,63.04277916472739,2.1486115361452747,0
6.8503020324159625,167.98503971803825,40588.43383077968,3.372369253748352,265.4311206198224,300.41174395019243,16.00520675269331,72.36321679277631,3.0802967096198777,1
7.009601694292698,220.56199596960943,18628.696825146977,6.781680397045919,333.7757766108135,397.99610295937634,14.80867448166714,77.76353379,3.121944851326298,0
8.545890346487688,255.3248719121277,31056.57878232473,3.619779035217955,333.7757766108135,426.8833666605269,13.782988735849584,34.44829324752186,5.036882986625275,0
7.080794504276835,229.77134953009045,16162.26230660764,4.933662227016633,333.7757766108135,448.8460363895051,8.816486899,66.39629294676803,4.600927568902867,0
9.794717848521511,254.42506637463424,12490.55827605843,5.992480374252229,291.19726053329634,576.0460834739301,11.665297002454563,80.69821421798687,2.807129774600525,1
12.246928068519756,217.3680141767772,11318.14056257282,8.465160384182976,375.8947583557478,347.65305379748094,9.762504595057976,73.83240481230781,3.533243424589728,0
6.7391576920220535,156.48275940474178,30950.681099821508,6.543089824078055,363.1796235138332,425.2888367,11.653457753679334,70.36704881802933,5.214484016180421,0
8.132736965065675,206.7864480377924,25838.12848375008,8.684832598,346.6118492998286,472.27702558634405,11.633015233835806,66.39629294676803,2.9694339207381235,0
8.272055091,204.22532906846263,24196.522678757345,8.448405225,332.8903824590433,500.68487324886775,15.157407524684343,71.02274371395475,5.140207742689406,0
4.872560878371032,224.70510511747744,16960.434630635733,7.0780148890041295,323.03685205942384,354.39060427526863,15.692175611249183,79.96280267,3.9180057985839225,1
7.274756854860161,195.1180297949592,21496.74513602928,6.571089751859015,360.6978151,418.3735820992234,11.38254345750579,81.23560796586705,4.271580716118446,0
8.828326657522403,189.9755526527983,13527.989885696586,7.145967391374083,408.5912084282966,338.51245900048895,18.543500286509527,66.39629294676803,3.052822147979249,0
8.018831607,197.78558785095404,23104.52038691503,9.674860448761429,322.9345482,395.7386305771632,13.33774797842176,68.85020406,3.188477333734355,1
5.343075102966485,211.6620911431769,45166.91214141498,6.651801292027482,279.76749968588933,485.95971744569687,19.682336972782764,70.54686225078603,4.240031707717554,0
9.268281894641785,204.36048528423493,14333.53802380583,9.070126286573686,328.2979467927449,431.4754121843943,11.934801935396024,90.90179972,5.255703381928599,0
7.810144933196836,187.3150477385611,20418.88992581832,7.214895724180281,325.22888082252274,351.18608085870324,16.800399608404177,68.48548028789389,4.033773709343139,0
7.422225264350398,203.3233078947161,40148.12372,5.602313546992777,256.59045112674505,401.7754572096606,9.025661103805191,53.01958497111863,4.486512692528834,1
5.579517092707998,223.61639299672817,13289.201652748288,7.698690079377398,368.897034,375.2759694778724,20.22442581,104.58088148736014,4.043914692602463,1
4.126528715100222,125.4748835138738,11215.945901592888,5.366011335667973,261.44479767930693,445.2414568851872,18.575920677608508,86.43365536398535,4.460200983755287,0
10.581385987628256,213.7764386430209,11298.450090961083,7.668897441408557,300.1846216565569,497.1691281404874,17.97129471576409,83.34530446606001,2.966945650593862,0
7.347030355621346,199.6137207525292,19073.25959456154,5.766832204959284,336.9943348589987,413.2142304937184,12.482482392969985,56.794083968773165,4.297880700154986,1
10.55027327313621,185.1658145801444,32150.97939283285,8.933966139013041,333.7757766108135,566.3793974220303,14.282960532198048,85.39339918963503,3.951304462604924,1
7.159052990497457,161.47871035811903,25591.840984167506,10.18952799658635,367.59639651851234,330.5504526671393,15.44784172788627,51.18831726937318,4.291668966809951,1
6.628427347390652,215.2455320998125,18059.33085188565,6.931786686,333.7757766108135,374.4550617555522,11.621074296685151,77.94082202634827,3.4052786183334085,1
8.332953484844603,236.5324041624621,18881.79517764528,4.275693047,333.7757766108135,384.7291623763276,15.121055225824932,55.50773876389136,3.408299588,0
6.664934584402665,218.7700083539578,16477.350806119357,7.325000809399832,299.8465234888422,412.30858785515295,17.192685258211498,41.03578908801767,4.502138213738983,0
7.309596473979961,193.4725961371903,19343.149511401392,7.664060566570742,306.68545533280894,426.5619276201299,12.84436554595942,111.59544769593477,4.048202462876381,0
6.618010905584669,233.66163585289263,19598.86073972567,4.701049346,432.5563849636954,401.6697906,11.766146433845847,73.19192050782036,4.437695749140042,1
5.744504157048756,208.0700517880054,19457.639481105347,6.69394938,333.7757766108135,362.0624897925361,15.60372925424997,82.31785396122956,3.5335001498780327,1
7.333477726,233.72135507753296,16066.552124395566,8.181988064844402,224.21250304477925,401.7393087132815,15.313977749206288,81.84206216,4.772662700779373,1
6.991685152928785,152.97621710585375,20389.59381574744,2.648389906859159,331.25291635773544,460.14617415464585,15.485377868080832,69.67003776931779,3.724823560337372,1
6.903816977786621,258.5268417014941,35455.70961215394,4.881376648213999,206.2472294,318.62262232131417,13.96173961071662,65.86667919419524,3.867843302640828,1
5.736675708942604,180.2909076202237,12683.483292055978,7.907876694584349,423.8762969891143,415.0065755703808,12.392869404483974,83.70704535621567,2.7417913083454284,1
7.080794504276835,227.4326629452866,32102.190705252207,3.646847512468539,321.6710734340228,433.2764907304989,11.690091220032286,57.0496899,3.581036881421095,0
9.298018008096014,163.0388345752384,13990.513403071998,4.249701619995494,333.7757766108135,399.4773578191071,15.36588356376228,83.92316814673859,3.6813242439844016,0
8.082657125491437,213.75517693146628,21689.634297243178,8.771784092291814,325.03426465103627,508.1164726631864,17.03821220006006,66.39629294676803,5.2471301485472495,0
5.4985146932294855,180.8251137620231,21542.83003242949,6.707094592,352.25071130398965,419.51295764923873,13.183431560483882,68.90437022,3.074815427836984,1
0.2274990502021987,152.5301111764229,39028.59934029076,3.4624920476792767,283.69378223429663,443.0292321286284,13.201943203829217,62.32271110691731,3.545741437567914,1
10.188432654950685,286.5679908209781,7105.800708757526,9.840540425,321.6860585050679,437.8795084739577,12.87159906639232,78.73205511,4.635243482549487,0
7.682923444847809,217.78893220939432,31150.513421162406,8.021667794,333.7757766108135,594.7025457573734,12.194231571451496,77.16978862354338,3.542731086958609,1
4.943508443526886,267.5330268756116,11870.424852110136,8.877868642134331,333.7757766108135,417.4125312,15.252794213746997,22.749735036892385,5.070841577374866,0
7.890354273534902,180.15809804559115,32160.533923449733,7.773484085746959,360.28398342597546,344.55061925335406,11.246460375624338,60.29218733177518,3.209588058451998,1
4.400509038627463,119.33403564526418,19100.087123976155,11.75390365748002,333.7757766108135,328.3997635,14.912108679987057,49.356509229324985,4.010809122979649,0
7.136102612573539,186.58270576955573,19502.538967194017,8.095426538132969,305.4300110555953,355.93723830298984,15.645129786308472,73.88561213038653,2.5741917719754124,1
8.131375233569006,177.09531249174174,13238.070297753016,6.6787406155383895,333.7757766108135,450.7183341,20.60357441803194,85.10589203,3.5428107484612554,0
8.398261060278296,177.34721366797191,18003.257284633095,7.390924017,333.7757766108135,498.36537661237526,10.351297829521627,55.71566022856655,2.627862469966988,0
8.759488714536651,219.92138996803715,33364.918122879484,5.687072312759987,324.03850572682785,443.5480064899328,17.763342833059312,79.74786822370743,2.8895781098103392,0
3.3376289979634506,216.25708651504152,42310.82749816953,8.130663285052764,333.7757766108135,352.26407394793955,14.02967274,52.76096070101492,3.3001918826882606,0
7.080794504276835,171.59223653502127,14784.755660612993,7.404582502297141,351.8755075441876,366.6695124663135,10.504303376161433,57.86215685,3.2101680887198576,0
5.386307352101625,212.5929905085604,40149.316556861646,8.124231912485545,318.7916672292244,355.5464203360061,17.348801665880217,64.21090504359704,3.6625634650940575,0
7.080794504276835,190.92925578314413,20661.411062730385,10.175483776027445,299.34557629198434,471.0626399,9.225985272690082,60.02352277328647,4.969149725035601,0
6.150553015211817,212.81937743864663,15017.747281118674,5.544435529850245,319.4949519195244,279.44706566597955,12.850505624337243,75.02879271135131,4.810537179481996,0
7.080794504276835,162.62628692579722,21318.96168510506,7.575278808242918,289.20840765703315,457.8115556229912,7.477315032605759,60.238477842541286,4.514981623747227,0
6.3194315449597305,180.9656209,36278.71830879708,9.960552065163297,275.5917457297022,307.69136061472153,18.19693095,93.59424603033952,2.6531266883388063,1
7.080794504276835,164.31710176471486,25236.70131646833,4.365238215077409,350.5843454,413.6922246601988,15.421144237817488,45.97940190915759,3.723776038,0
6.272474990901286,190.20071312769585,14642.205540005174,9.734512546383284,399.0529411395514,448.5682597789129,16.557176634632867,74.43538862,4.612535780383918,1
7.647871554133575,160.77435344616492,29000.589711925488,7.217409339005042,333.7757766108135,438.8009607469559,13.18250056650038,67.09996942968077,3.0786727238215774,1
6.844141767435719,184.3930427,41408.11482166175,6.459987321712143,333.7757766108135,398.0468043,13.166415750097483,68.89062012258368,3.412853174713619,1
7.350378986684694,193.63336684342391,26736.08556736884,10.41658888057755,309.4168828022096,557.4956846795276,16.519722226475267,61.07738287187814,3.663922183923016,0
8.000775801322487,237.51925049670768,18419.13288,8.323329911892767,308.0063209830255,396.3765542840935,13.49253564509769,82.75327777,4.519209517780029,0
8.347949482501885,231.20310142337328,13533.230032975182,7.623603583169212,313.6711274177521,527.3808709541483,18.663901084453187,58.05286607131876,4.217861430575852,0
8.756926859235552,218.6377589226713,21752.029713266707,6.454876484142466,276.27810018907667,356.0757688500765,15.713148515942637,67.04963886204507,2.9456717268238743,1
5.596627849736466,177.2137917,17925.352120318876,8.435470110486323,303.7341659167977,552.3087055145292,10.339985594837458,57.82061113251279,5.235111120685716,0
8.473249064166925,129.2400806215756,20465.588609162474,7.212916680892604,333.7757766108135,590.9065735830419,15.292705722888345,63.93982068892792,4.810185430241004,1
6.020995362815591,178.50029699591676,13095.149160657458,7.944802450122615,333.7757766108135,437.2989953181805,13.770783215352822,59.872433044300976,4.806016624928021,0
5.9672742278667465,187.0850839899358,30846.585474123283,7.281105533226092,339.0637148109293,323.9626950494488,12.651853984752847,72.27359045,3.914543611457913,0
6.381719579700289,199.63502766045588,20453.81650131386,5.848734854157878,333.7757766108135,344.59950927729346,16.651414657471776,68.31308326263223,4.657694981516447,0
4.334057805514532,155.82935040812563,13351.41382996239,8.603926761542617,321.7869652717761,387.52183305951456,7.809444539319998,77.87921905501783,2.6135320972149896,0
6.582499747201653,200.73310689806533,23720.48173047988,8.565831605436097,353.0081151,458.3627329150158,13.001880639711205,79.52933817984304,4.152014126960154,0
7.974065001358431,160.22418165431924,29477.76439892189,2.4560135962074776,324.05559223457215,371.2119513238151,18.69391504394377,54.28062385,4.069086697798404,0
7.031684050645781,201.00210593103645,24510.50755840066,5.818273622676918,401.2688320163843,371.61639710329655,12.846818967375045,89.19243338354764,4.422182857407584,0
8.237142633897012,190.0596949,20015.39810593454,8.385216673487097,356.0917613374257,377.6820971650517,17.740943635820486,37.71387806029169,4.939109441,0
6.504876222341177,159.18213878155956,13403.086388826136,6.958284223872553,296.0769140589374,359.9744365849181,15.636850182061664,63.51431194674478,3.748443401102416,1
5.174345998,234.32856907423485,11746.607522157146,6.961265386435571,314.9868004507202,407.1023016775681,13.771679971240076,36.18353587181301,3.689144992138577,0
7.833970823584208,240.83252851804403,25694.87370551702,4.300509254913657,301.76038559076267,442.7413888492462,16.88909787583293,96.89957583486736,4.814916877070632,1
11.069456289054555,256.2019802629078,43536.02087409114,4.047620470589589,333.7757766108135,433.4760113,12.42739492239241,55.73299125192422,4.880512381,0
7.611982388879645,190.6628035986414,9138.029344,5.224256299847236,329.5806789162711,577.4447127405397,17.209367371576377,65.33324119070701,6.494748555990993,0
8.311271181077604,206.10775844471195,20562.513390890872,9.820473297478564,333.7757766108135,479.0323203403781,21.7411436,80.01264402000064,4.4620457379771805,1
7.371050302429531,214.4966104571565,25630.320036999725,4.432669290372123,335.75443859606526,469.9145514792359,12.509163940498697,62.79727715266126,2.5602991476149146,0
6.1859248920520455,236.03478264925752,1198.9436990081783,6.140033164031195,374.09538796904826,436.23619825357247,11.093810616625037,99.77507788538944,4.090264381918475,1
10.201425755101072,190.79907898724525,8918.892600033822,4.89987481,306.4953694983077,331.3789519350312,18.525433629799068,68.54744753582546,3.964449588219743,0
9.228484208847256,200.7103304002074,26744.23153,6.833360242,339.8207187053917,363.9509908203079,14.14477230737549,86.95020026036977,4.829753513504483,0
3.906567514,152.81884608210035,17857.716894287623,7.363060149133315,324.3828430618761,342.408791,7.637198276826609,75.20134628943072,3.204795725910893,0
3.878879389,177.71284092836623,21937.47156902812,7.369768571309858,299.2416239048493,447.30375575365935,12.451911879217278,63.16311345592596,4.927711075497064,0
8.903733775,194.2162752,13319.495705340682,5.566895792,323.42436241769934,317.3492443408267,17.130157597690697,61.42879054902781,4.365169641644011,0
7.266594535,176.85369633581055,14859.059660678646,8.261778152453603,327.17225244295366,445.0374559516449,19.92370400091363,87.06613098,3.357439470656984,0
6.277277371274439,148.18601327640698,22916.57224177373,5.035633211219156,333.7757766108135,474.61795358236793,9.604154965,61.835711672536966,3.6193211819201823,0
7.648877927703538,188.50697741610023,22510.97507,8.617208146755678,333.7757766108135,393.2935389967264,12.854519109800378,73.31350293073262,4.953533862998418,0
8.264090516352203,216.5518870292925,23556.934353273347,5.830685294,333.5005378051933,450.8574914603334,8.667720302268037,39.80417883432763,3.4105107155681607,1
8.091812332148193,200.97330149823853,26472.69180287761,6.725680183680906,333.7757766108135,432.1899313966691,13.79865513470338,32.66707798961951,4.370031238360665,0
7.095569331079976,196.7349272287244,30235.170803134424,5.984901234985347,308.2036941305017,453.9547573248869,16.062738972538455,31.555010162203164,4.861276291728905,0
6.714862378221963,236.5420505668533,33197.15052685147,4.958516929930555,331.4845300780504,402.94655743700014,14.841181957533706,66.39629294676803,4.593763682023074,0
7.904053370906855,217.77163128141007,23575.991430246937,7.493024192606254,279.1466829796012,548.1553826559827,10.329557999920382,65.18054275904615,3.1372804215828185,0
6.227826794815905,169.92622161321634,22550.492264225108,4.973592706222023,297.40449741812284,460.4153864081878,20.789591712522395,93.30073290085198,4.007347485187138,1
7.2943644330256765,191.77362022797823,41569.95198509877,5.311112031956964,321.3205510637133,342.5013872422897,13.792535167923347,54.463524613615895,3.3365823322327546,0
5.018045870383922,194.66816713135503,27317.09944429893,6.155483652519991,333.7757766108135,313.47795930261015,10.407478803660013,85.68527247401492,5.035153706923996,0
5.166225969826906,135.71216605504182,12060.00953,8.637097862227549,333.7757766108135,362.2172579006466,11.185553890236122,76.06706376363735,4.608319394330376,0
7.459124173217744,195.02871681275272,33173.49940936154,7.551373984,333.7757766108135,534.1669972042212,17.334051538536812,38.368068089309865,3.5447515214258827,1
7.080794504276835,188.74356245264704,19037.46263750908,6.034236063601062,333.7757766108135,388.0658567405991,15.149068262969251,78.49941803,2.72365054,1
9.130828108445352,209.7430437506691,11643.66347576501,6.594682306630487,326.39457684376686,509.6617816298283,11.27406477237571,67.52828789958576,3.074134304700189,0
5.813546487993315,184.03177581948404,10112.207322290684,6.536992176124827,309.45118665243217,441.59402675603786,11.438175280709345,77.50819277379296,3.721425933150612,0
10.308477656813704,217.2197464316332,27653.235184410696,8.912266340684624,369.5312063532323,382.9515048389693,6.580401550826252,59.57603991058592,3.285077052469842,0
7.040244978430556,192.9559825,20988.429409692693,6.422359010887423,320.94884424973674,381.3573498745669,15.396455073466427,88.29846498119494,3.993409763685828,0
5.230003189525934,176.71402344076833,27971.891806145053,7.597980582839567,413.9140005224453,440.35537377319184,14.423614126988523,72.83737020556842,3.045612105934353,0
7.813067624946343,183.6974795949852,9812.122463467304,7.607639271731978,400.3735262841688,539.6107974856919,12.348083326544838,90.39027660429542,4.713719499272781,0
5.432512085,231.3515757602985,14970.647243569823,9.180703191789364,409.9884607959119,448.8647411014512,10.83824882295272,65.54821585708567,3.8744253151616057,1
